Candidate,Party,Criminal Cases,Education,Age,Total Assets,Constituency,Liabilities,Winner,Gender
Col(Retd) Bharat Singh Shaurya Chakra,AAP,0,Not Given,71,11110000,BALLIA,0,0.0,M
Manish,IND,0,Graduate,38,29050,BALLIA,285134,0.0,M
Mannu,Naitik Party,0,12th Pass,42,95000,BALLIA,0,0.0,M
Manoj,IND,0,Post Graduate,45,570088,BALLIA,247000,0.0,M
Neeraj Shekhar,SP,0,Graduate,45,69740119,BALLIA,6000000,0.0,M
Ram Roop,Jai Hind Samaj Party,0,8th Pass,47,2776000,BALLIA,0,0.0,M
Ramji,Bharatiya Samaj Dal,0,Literate,60,70500,BALLIA,0,0.0,M
Sheshnath,IND,0,10th Pass,45,1306200,BALLIA,0,0.0,M
Suchit Gond,GGP,0,12th Pass,67,804800,BALLIA,0,0.0,M
Sudha Rai,INC,0,Doctorate,59,41707834,BALLIA,367000,0.0,M
Virendra Kumar Pathak,BSP,0,Graduate Professional,58,21763000,BALLIA,0,0.0,M
Bhairon Prasad Mishra,BJP,2,12th Pass,60,50034910,BANDA,600000,0.0,M
Amar Singh Rathaur,AAP,0,Graduate Professional,56,7180000,BANDA,620000,0.0,M
Bal Kumar Patel Alias Rajkumar,SP,9,12th Pass,54,41004212,BANDA,13432893,0.0,M
Mo. Sageer,Peace Party,0,10th Pass,46,3594500,BANDA,0,0.0,M
Narendra Kumar Shrivastava,IND,0,10th Pass,64,3803936,BANDA,0,0.0,M
Pappu Yadav,JD(U),0,12th Pass,31,1322000,BANDA,0,0.0,M
Prabhakar Prasad,Bharatiya Kisan Sena Loktantrik,0,Graduate,29,351027,BANDA,0,0.0,M
R. K. Singh Patel,BSP,2,Graduate,54,37792491,BANDA,1733008,0.0,M
Ramchandra Saras,CPI,0,Graduate,52,4090000,BANDA,610000,0.0,M
Shushila Singh,Bhartiya Shakti Chetna Party,0,5th Pass,44,1921772,BANDA,0,0.0,M
Vijay Prakash,IND,0,8th Pass,57,170000,BANDA,0,0.0,M
Vishvambhar Nath,Bahujan Mukti Party,0,Post Graduate,60,15336700,BANDA,590000,0.0,M
Vivek Kumar Singh,INC,5,Graduate Professional,58,83649102,BANDA,0,0.0,M
Kamlesh Paswan,BJP,0,Graduate,38,101640625,BANSGAON,14568500,0.0,M
Arjun Prasad Raw,Bhartiya Sarvjan Party,0,10th Pass,45,572000,BANSGAON,0,0.0,M
Chandrika,Rashtriya Janwadi Party (Krantikari),0,Post Graduate,34,211315,BANSGAON,0,0.0,M
Gorakh Prasad,SP,1,Graduate Professional,56,9844522,BANSGAON,485000,0.0,M
Kunjawati,IND,0,Graduate,41,1249585,BANSGAON,0,0.0,M
Lalchand Prasad,Ambedkar Samaj Party,0,Doctorate,44,482718,BANSGAON,0,0.0,M
Ram Naresh,Indian Savarn Samaj Party,1,Literate,50,122650,BANSGAON,0,0.0,M
Ramnivas Paswan,AAP,0,Post Graduate,38,1235967,BANSGAON,0,0.0,M
Ramprit,Bahujan Mukti Party,0,10th Pass,49,7359921,BANSGAON,81700,0.0,M
Sadal Prasad,BSP,0,Post Graduate,59,14638542,BANSGAON,4371964,0.0,M
Sanjay Kumar,INC,0,Post Graduate,39,18180208,BANSGAON,4089839,0.0,M
Sheo Shankar,IND,0,Graduate Professional,63,5668318,BANSGAON,0,0.0,M
Priyanka Singh Rawat,BJP,0,Post Graduate,28,13175500,BARABANKI,1450000,0.0,M
Abhilakh Rawat,IND,0,10th Pass,31,427900,BARABANKI,0,0.0,M
Babulal,Manavtawadi Samaj Party,0,Literate,59,7116000,BARABANKI,180500,0.0,M
Dinesh Chandra,AAP,1,Post Graduate,38,428300,BARABANKI,10516,0.0,M
Kamala Prasad Rawat,BSP,0,Graduate,52,80724161,BARABANKI,7129071,0.0,M
Khanjan Lal,IND,0,Post Graduate,70,32560591,BARABANKI,0,0.0,M
Kishan Lal,SHS,0,5th Pass,38,425020,BARABANKI,0,0.0,M
Mahesh,IND,0,Post Graduate,42,4430000,BARABANKI,0,0.0,M
Medi Lal,Bahujan Mukti Party,0,12th Pass,50,161000,BARABANKI,0,0.0,M
Nitin Singh,Naitik Party,0,Graduate,25,50000,BARABANKI,0,0.0,M
P L Punia,INC,0,Doctorate,69,20081069,BARABANKI,0,0.0,M
P.C Kuril,Indian National League,0,12th Pass,56,30509500,BARABANKI,36000,0.0,M
Rajesh Kumar Vidyarthi,Peace Party,0,Post Graduate,43,9893000,BARABANKI,1760000,0.0,M
Rajrani Rawat,SP,0,12th Pass,49,33493596,BARABANKI,933806,0.0,M
Santosh Gangwar,BJP,0,Graduate Professional,64,36986862,BAREILLY,1777215,0.0,M
Ayesha Islam,SP,0,Graduate,27,26491794,BAREILLY,4514160,0.0,M
Javed Khan,IND,3,Literate,31,135000,BAREILLY,0,0.0,M
Kamal Kishor Engineer,IND,0,Graduate,43,2967000,BAREILLY,500000,0.0,M
Laiq Ahmad,Naitik Party,0,Not Given,40,1645600,BAREILLY,9400,0.0,M
Lotan Singh,IND,5,10th Pass,44,1470000,BAREILLY,0,0.0,M
Manoj Vikat,IND,1,12th Pass,38,625000,BAREILLY,0,0.0,M
Massarrat Warsi,CPI,0,12th Pass,40,983000,BAREILLY,0,0.0,M
Mohammad Aslam,Peace Party,0,Graduate Professional,37,720729,BAREILLY,0,0.0,M
Net Ram,IND,0,Literate,69,6525004,BAREILLY,0,0.0,M
Praveen Singh Aron,INC,1,Graduate Professional,55,274576248,BAREILLY,383067,0.0,M
Sayad Rashid Ali,IND,0,Post Graduate,36,6894000,BAREILLY,0,0.0,M
Sunil Kumar,AAP,0,Graduate,32,1919000,BAREILLY,0,0.0,M
Umesh Gautam,BSP,1,Doctorate,43,103318000,BAREILLY,39530000,0.0,M
Harish Chandra,BJP,2,Post Graduate,40,5345882,BASTI,860185,0.0,M
Ambika Singh,INC,0,Graduate,67,16229000,BASTI,280000,0.0,M
Anand Rajpal,AAP,0,Graduate,52,14504590,BASTI,2538160,0.0,M
Arun Kumar,IND,0,Graduate Professional,39,108703,BASTI,0,0.0,M
Bhagwandas,Bahujan Sangharsh Party (Kanshiram),0,8th Pass,47,2207680,BASTI,26000,0.0,M
Brij Kishor Singh,SP,0,Graduate,33,19531854,BASTI,416482,0.0,M
Krishan Kumar,IND,0,Graduate Professional,49,5852717,BASTI,0,0.0,M
Purushottam Pandey,Peace Party,1,Post Graduate,39,24236492,BASTI,1000000,0.0,M
Ram Karan,Bahujan Mukti Party,0,12th Pass,63,1211000,BASTI,0,0.0,M
Ram Prasad,BSP,0,Others,60,30654089,BASTI,0,0.0,M
Ram Sankar Gupta,IND,0,10th Pass,65,114506895,BASTI,0,0.0,M
Shivpoojan Rajbhar,Suheldev Bhartiya Samaj Party,0,12th Pass,36,318650,BASTI,0,0.0,M
Sita Ram,Janvadi Party(Socialist),0,Illiterate,68,21045,BASTI,0,0.0,M
Virendra Singh,BJP,0,Graduate,57,11531458,BHADOHI,791186,0.0,M
Ajay Kumar,Pragatisheel Manav Samaj Party,0,Post Graduate,43,1316000,BHADOHI,0,0.0,M
Akhilesh,NCP,1,Doctorate,46,1658500,BHADOHI,0,0.0,M
Chandrashekhar,IND,0,Illiterate,31,1671000,BHADOHI,0,0.0,M
Jagjeevan Ram,IND,0,Graduate,33,350100,BHADOHI,0,0.0,M
Jeevan Kumar,IND,0,Graduate,41,6140000,BHADOHI,250000,0.0,M
Rajesh Kumar,Adarsh Manavtawadi Party,0,Literate,37,402000,BHADOHI,0,0.0,M
Rakesh Dhar Tripathi,BSP,2,Doctorate,56,30217034,BHADOHI,8715000,0.0,M
Ram Sagar,Qaumi Ekta Dal,0,Post Graduate,38,1772125,BHADOHI,0,0.0,M
Ramsakha,IND,0,Graduate,55,803628,BHADOHI,35000,0.0,M
Santraj Singh,IND,0,12th Pass,45,1739942,BHADOHI,0,0.0,M
Sartaj Imaam,INC,0,Graduate,58,19145000,BHADOHI,2000000,0.0,M
Seema Mishra,SP,0,Post Graduate,37,218115154,BHADOHI,14993600,0.0,M
Tej Bahadur Yadav,JD(U),0,Graduate Professional,61,5436460,BHADOHI,0,0.0,M
Kunwar Bhartendra,BJP,2,Post Graduate,50,16340646,BIJNOR,0,0.0,M
Gajresh Kumar,IND,1,Graduate,26,266000,BIJNOR,0,0.0,M
Gaurav,AAP,0,Graduate Professional,40,28246000,BIJNOR,24000000,0.0,M
Jaya Prada Nahata,RLD,0,12th Pass,51,226399859,BIJNOR,3931582,0.0,M
Kamal,IND,0,5th Pass,44,1606593,BIJNOR,0,0.0,M
Malook Nagar,BSP,0,Graduate,48,2896200000,BIJNOR,33733000,0.0,M
Mohamad Adeeb,Rashtrawadi Samaj Party,0,Post Graduate,68,26241383,BIJNOR,0,0.0,M
Mohammad Moosa,Peace Party,0,Graduate,41,8740204,BIJNOR,0,0.0,M
Parvez Aqil,All India Minorities Front,0,Graduate,42,104992,BIJNOR,0,0.0,M
Shahnawaj Rana,SP,11,Graduate Professional,41,145562257,BIJNOR,54311908,0.0,M
Uday Alies Udayveer,Bharatiya Momin Front,1,Not Given,54,1610000,BIJNOR,0,0.0,M
Umesh Alies Pani,IND,0,8th Pass,32,545918,BIJNOR,0,0.0,M
Dr. Bhola Singh,BJP,0,Graduate,38,12577537,BULANDSHAHR,0,0.0,M
Anju Urf Muskan,RLD,0,12th Pass,29,2995000,BULANDSHAHR,1656134,0.0,M
Dr. Rahul Dipankar,AAP,0,Post Graduate,61,74254557,BULANDSHAHR,10800000,0.0,M
Harveer,IND,0,12th Pass,40,608000,BULANDSHAHR,0,0.0,M
Kamlesh,SP,1,5th Pass,43,7593541,BULANDSHAHR,0,0.0,M
Pradeep Kumar Jatav,BSP,1,12th Pass,46,25731324,BULANDSHAHR,557571,0.0,M
Pyare Lal,Bahujan Mukti Party,0,Graduate Professional,60,11325000,BULANDSHAHR,900000,0.0,M
Raghuraj Pratap Singh,Rashtriya Kranti Party,0,12th Pass,51,849500,BULANDSHAHR,21000,0.0,M
Suresh,Jai Maha Bharath Party,0,8th Pass,44,126500,BULANDSHAHR,0,0.0,M
Vijay Pal,Rashtriya Janpriya Party,0,8th Pass,51,159000,BULANDSHAHR,0,0.0,M
Mahendra Nath,BJP,0,Doctorate,57,26489505,CHANDAULI,1114000,0.0,M
Anil Kumar Maurya,BSP,0,Doctorate,42,70611507,CHANDAULI,25547824,0.0,M
Bindu,IND,0,Literate,57,4880000,CHANDAULI,0,0.0,M
Chanchal,Janta Raj Party,0,12th Pass,47,68500,CHANDAULI,0,0.0,M
Dr. Irshad,AAP,0,Post Graduate,42,3255000,CHANDAULI,0,0.0,M
Gulavas,IND,0,Literate,39,95000,CHANDAULI,0,0.0,M
Haridwar Singh Yadav,JD(U),0,Post Graduate,72,19254000,CHANDAULI,0,0.0,M
Hira Lal,Bahujan Mukti Party,0,Post Graduate,39,1221600,CHANDAULI,0,0.0,M
Jitendra,GGP,0,Graduate,31,414722,CHANDAULI,0,0.0,M
Mritunjaya Pandey,Jan Raksha Party,1,10th Pass,43,2099834,CHANDAULI,24087,0.0,M
Raj Narayan,IND,0,10th Pass,34,267400,CHANDAULI,0,0.0,M
Raja Jaiswal,AITC,1,12th Pass,25,36000,CHANDAULI,0,0.0,M
Rajendra,Pragatisheel Manav Samaj Party,0,8th Pass,30,280800,CHANDAULI,0,0.0,M
Ram Dular,CPI(ML)L,1,Literate,50,269841,CHANDAULI,0,0.0,M
Ram Kishun,SP,4,Graduate Professional,57,14187159,CHANDAULI,793380,0.0,M
Rama Shanker,Bhartiya Samajik Kranti Dal,0,5th Pass,47,1257503,CHANDAULI,0,0.0,M
Sanjay,IND,0,Post Graduate,30,178000,CHANDAULI,0,0.0,M
Sanjeev Singh,Suheldev Bhartiya Samaj Party,0,12th Pass,38,5427000,CHANDAULI,47770000,0.0,M
Shashi Sinha,Ex-Sainik Kissan Party,0,12th Pass,42,15000,CHANDAULI,0,0.0,M
Tarunendra Chand Patel,INC,0,Post Graduate,29,31567,CHANDAULI,0,0.0,M
Vinai Kumar Singh,Indian National League,0,Doctorate,63,18010600,CHANDAULI,0,0.0,M
Kalraj Mishra,BJP,0,Post Graduate,73,55048193,DEORIA,0,0.0,M
Arun Kumar Tripathi,AAP,0,Graduate Professional,55,26282936,DEORIA,0,0.0,M
Awadh Kishor Nigam,Adarsh Rashtriya Vikas Party,0,Graduate,33,85000,DEORIA,0,0.0,M
Barkha Kinnar,IND,0,Literate,38,19390267,DEORIA,0,0.0,M
Hemant Kishor Srivastava,IND,0,Post Graduate,34,269500,DEORIA,20284,0.0,M
Intzarul,Bahujan Mukti Party,0,8th Pass,36,615000,DEORIA,170000,0.0,M
Niyaj Ahmad,BSP,0,12th Pass,51,36306005,DEORIA,1833575,0.0,M
Raju,Moderate Party,1,Literate,32,216000,DEORIA,0,0.0,M
Ram Pravesh,Bharatiya Ekta Dal,0,12th Pass,31,145500,DEORIA,0,0.0,M
Ram Preet,Most Backward Classes Of India,0,Literate,48,597639,DEORIA,0,0.0,M
Sabha Kunwar,INC,0,Post Graduate,60,4897276,DEORIA,544512,0.0,M
Shyam Sundar,Peace Party,0,10th Pass,39,4950000,DEORIA,500000,0.0,M
Umesh,Suheldev Bhartiya Samaj Party,0,8th Pass,46,14442000,DEORIA,0,0.0,M
Ved Prakash Mall,JD(U),0,Not Given,41,8427012,DEORIA,1130000,0.0,M
Rekha,BJP,0,12th Pass,39,10435468,DHAURAHRA,2375000,0.0,M
Ajay Verma,Bharatiya Jan Kranti Dal (Democratic),0,Graduate,48,1281743,DHAURAHRA,185000,0.0,M
Anand Bhadauriya,SP,3,Post Graduate,36,23997933,DHAURAHRA,100000,0.0,M
Anand Kumar,NCP,0,12th Pass,54,1205500,DHAURAHRA,0,0.0,M
Daud Ahmad,BSP,1,Literate,45,156626608,DHAURAHRA,19408646,0.0,M
Kirti Singh,SHS,0,Post Graduate,57,27853253,DHAURAHRA,0,0.0,M
Kuwar Jitin Prasad,INC,0,Post Graduate,37,101050407,DHAURAHRA,0,0.0,M
Lekhraj,AITC,0,Graduate,28,335000,DHAURAHRA,0,0.0,M
Mala Devi,VANCHITSAMAJ INSAAF PARTY,0,12th Pass,26,597500,DHAURAHRA,0,0.0,M
Rajendra Kumar Singh,Peace Party,0,12th Pass,48,692768,DHAURAHRA,0,0.0,M
Ram Bali,CPI(ML) Red Star,0,10th Pass,48,92484,DHAURAHRA,0,0.0,M
Sukhvindra Singh,Nav Bharat Democratic Party,0,10th Pass,32,150025,DHAURAHRA,0,0.0,M
Swami Dayal,IND,0,5th Pass,61,21000,DHAURAHRA,0,0.0,M
Vijay Kumar Tiwari,IND,0,Post Graduate,54,844228,DHAURAHRA,19681,0.0,M
Vivek Mishra,Naitik Party,0,Graduate,36,752800,DHAURAHRA,0,0.0,M
Jagdambika Pal,BJP,0,Post Graduate,64,17822082,DOMARIYAGANJ,4981555,0.0,M
Arjun Singh,Bahujan Mukti Party,0,Post Graduate,45,933920,DOMARIYAGANJ,8525,0.0,M
Badre Alam,AAP,0,Graduate Professional,65,2127951,DOMARIYAGANJ,0,0.0,M
Diwakar Prasad,IND,0,Graduate,63,4212000,DOMARIYAGANJ,1300000,0.0,M
Dr. Mohd. Ayub,Peace Party,9,Post Graduate,58,314820842,DOMARIYAGANJ,11059140,0.0,M
Dr. Satyendra Nath Pandey,Aam Janata Party,0,Doctorate,65,20477137,DOMARIYAGANJ,0,0.0,M
Hamidullah Chaudhary,NCP,0,Post Graduate,50,4716722,DOMARIYAGANJ,100000,0.0,M
Kali Ram,IND,0,Graduate,58,2220746,DOMARIYAGANJ,0,0.0,M
Manoj Kumar,Suheldev Bhartiya Samaj Party,1,Graduate,33,626000,DOMARIYAGANJ,0,0.0,M
Mata Prasad Pandey,SP,0,Post Graduate,77,16227392,DOMARIYAGANJ,0,0.0,M
Muhammad Muqeem,BSP,0,Literate,66,74056948,DOMARIYAGANJ,33000,0.0,M
Mukesh Narayan Shukla Urf Gyanesh Narayan Shukla,IND,0,Graduate,34,1617000,DOMARIYAGANJ,0,0.0,M
Pingle Prasad,Swaraj (J),0,12th Pass,46,20500,DOMARIYAGANJ,0,0.0,M
Ram Ugrah,IND,0,8th Pass,33,1655000,DOMARIYAGANJ,0,0.0,M
Ravi Kumar,Samyak Parivartan Party,0,Graduate,25,37000,DOMARIYAGANJ,0,0.0,M
Santram,Bharatiya Rashtriya Bahujan Samaj Vikas Party,0,Literate,55,130000,DOMARIYAGANJ,0,0.0,M
Vasundhara,INC,0,Graduate,57,49022328,DOMARIYAGANJ,1189759,0.0,M
Rajvir Singh,BJP,0,Graduate Professional,53,251921157,ETAH,46898091,0.0,M
Danvir,IND,0,10th Pass,35,1423000,ETAH,0,0.0,M
Hanshraj Singh,AAP,0,8th Pass,0,8515861,ETAH,400000,0.0,M
Hemendraveer Singh,Sarva Samaj Kalyan Party,0,Post Graduate,31,143500,ETAH,0,0.0,M
Jogendra Singh,Mahan Dal,0,Graduate,43,4125422,ETAH,0,0.0,M
Kunwar Devendra Singh Yadav,SP,1,Doctorate,65,1249971797,ETAH,77123717,0.0,M
Noor Mohmmad,BSP,0,Graduate Professional,63,27700594,ETAH,0,0.0,M
Rajendra,Braj Vikas Party,0,12th Pass,43,1290000,ETAH,0,0.0,M
Rajveer Singh,IND,0,Graduate,59,2752626,ETAH,0,0.0,M
Rakesh Gandhi,IND,0,Graduate,47,3578000,ETAH,0,0.0,M
Vinay,Bhartiya Shakti Chetna Party,0,Graduate,49,8558000,ETAH,0,0.0,M
Ashok Kumar Doharey,BJP,0,Graduate,43,12252688,ETAWAH,0,0.0,M
Ajay Pal Singh,BSP,1,Post Graduate,39,150110000,ETAWAH,0,0.0,M
Hansh Mukhi,INC,0,Post Graduate,45,11522942,ETAWAH,0,0.0,M
Harvilas Doharey,Bahujan Mukti Party,0,Graduate Professional,62,6492000,ETAWAH,140000,0.0,M
Mukesh Singh,Peace Party,0,Doctorate,42,1467329,ETAWAH,0,0.0,M
Prem Chanra,Kisan Majdoor Berojgar Sangh,0,12th Pass,42,557000,ETAWAH,0,0.0,M
Prem Das,SP,1,Graduate,54,10427522,ETAWAH,0,0.0,M
Siya Ram Paswan,Al-Hind Party,0,12th Pass,44,514030,ETAWAH,40000,0.0,M
Ujiyare Lal Dohare,AAP,0,Post Graduate,62,92802808,ETAWAH,2000000,0.0,M
Vineet Kumar,Ambedkar Samaj Party,0,Post Graduate,30,1328000,ETAWAH,0,0.0,M
Lallu Singh,BJP,1,Post Graduate,59,15127861,FAIZABAD,3640964,0.0,M
Jai Ram Singh,Lokpriya Samaj Party,0,Post Graduate,72,5911740,FAIZABAD,0,0.0,M
Jitendra Kumar Singh,BSP,17,12th Pass,47,36687134,FAIZABAD,4631484,0.0,M
Makasud Ali,Peace Party,0,8th Pass,47,2310000,FAIZABAD,3000000,0.0,M
Mayuri Tiwari,AAP,0,Post Graduate,35,8887812,FAIZABAD,3300000,0.0,M
Mitrasen Yadav,SP,16,12th Pass,80,11284428,FAIZABAD,33970,0.0,M
Nasreen Bano,Rashtriya Ulama Council,0,8th Pass,42,3152116,FAIZABAD,0,0.0,M
Nirmal Khatri,INC,0,Doctorate,63,9364711,FAIZABAD,298340,0.0,M
Radhika Prasad,Indian Savarn Samaj Party,0,Post Graduate,61,5711000,FAIZABAD,0,0.0,M
Ram Janam,Moulik Adhikar Party,0,10th Pass,44,96780,FAIZABAD,0,0.0,M
Shailendra Kumar Shukla,Naitik Party,0,Graduate Professional,60,51800,FAIZABAD,0,0.0,M
Anju,Bhartiya Shakti Chetna Party,0,Graduate Professional,41,989068,FARRUKHABAD,0,0.0,M
Anokhey,IND,0,12th Pass,48,10149863,FARRUKHABAD,0,0.0,M
Anshu Mahan,IND,0,Literate,39,1702500,FARRUKHABAD,0,0.0,M
Anurag Rajput,IND,0,12th Pass,30,1585000,FARRUKHABAD,0,0.0,M
Daya Shanker,Adarsh Rashtriya Vikas Party,0,8th Pass,51,506000,FARRUKHABAD,0,0.0,M
Imamuddin Husain Husain,IND,0,10th Pass,39,2560296,FARRUKHABAD,0,0.0,M
Jaiveer Singh,BSP,1,12th Pass,55,108959677,FARRUKHABAD,12165446,0.0,M
Kishan Pal Singh,IND,0,8th Pass,54,3393000,FARRUKHABAD,80000,0.0,M
Krishan Kumar Dixit,RASHTRIYA VIKLANG PARTY,0,12th Pass,40,3433843,FARRUKHABAD,0,0.0,M
Malikhan Singh,IND,0,Graduate Professional,0,1322500,FARRUKHABAD,0,0.0,M
Mo Tamajid,Peace Party,0,5th Pass,25,350000,FARRUKHABAD,0,0.0,M
Mukesh Rajput,IND,0,10th Pass,45,725000,FARRUKHABAD,0,0.0,M
Ram Kishore Dwivedi,IND,0,Not Given,50,309300,FARRUKHABAD,0,0.0,M
Rameshwar Singh,SP,13,10th Pass,0,135820923,FARRUKHABAD,3878042,0.0,M
Ramniwas Katheria,Bahujan Mukti Party,0,Post Graduate,32,5102500,FARRUKHABAD,0,0.0,M
Sachin Singh,IND,1,Graduate,30,30876925,FARRUKHABAD,895209,0.0,M
Salman Khursheed,INC,0,Post Graduate,61,123886145,FARRUKHABAD,2855000,0.0,M
Suresh Chand Saaraswat,IND,0,Post Graduate,57,22245,FARRUKHABAD,0,0.0,M
Tariq Parvez,AAP,0,12th Pass,37,1141000,FARRUKHABAD,0,0.0,M
Vimla Devi,IND,0,10th Pass,43,774907,FARRUKHABAD,0,0.0,M
Vrahma Saran Jatav,IND,1,12th Pass,42,1359047,FARRUKHABAD,0,0.0,M
Sadhavi Niranjan Jyoti,BJP,1,12th Pass,47,3763779,FATEHPUR,176616,0.0,M
Afzal Siddiqui,BSP,0,12th Pass,25,60732397,FATEHPUR,0,0.0,M
Arvind Kumar,IND,0,Graduate,51,4181000,FATEHPUR,0,0.0,M
Ashok Kumar,Samtawadi Republican Party,0,12th Pass,52,2974775,FATEHPUR,0,0.0,M
Chandrabhan Singh,IND,0,Graduate,54,1696453,FATEHPUR,0,0.0,M
Mohammad Javed,Nav Bharat Democratic Party,0,12th Pass,56,6539000,FATEHPUR,700000,0.0,M
Rakesh Sachan,SP,8,Post Graduate,58,228815082,FATEHPUR,25814891,0.0,M
Ram Lochan Sen,Bahujan Mukti Party,0,Graduate,66,2348000,FATEHPUR,0,0.0,M
Ramkrishan Tripathi,AITC,0,Post Graduate,55,549500,FATEHPUR,164541,0.0,M
Ranjana Kakkar,IND,0,Post Graduate,55,3354000,FATEHPUR,0,0.0,M
Rukmani Devi,Pragatisheel Manav Samaj Party,0,Literate,55,1130000,FATEHPUR,0,0.0,M
Sridevi,IND,0,Illiterate,53,1990000,FATEHPUR,6000,0.0,M
Usha Maurya,INC,0,12th Pass,44,12445310,FATEHPUR,956000,0.0,M
Zainul Abdin,AAP,0,12th Pass,52,11350000,FATEHPUR,0,0.0,M
Babulal,BJP,3,12th Pass,66,73028848,FATEHPUR SIKRI,16390000,0.0,M
Amar Singh,RLD,0,Graduate Professional,58,966849798,FATEHPUR SIKRI,0,0.0,M
Ambendkari Hasnooram Ambendkari,IND,0,Literate,59,262200,FATEHPUR SIKRI,120000,0.0,M
Anil Kumar,IND,0,Graduate,46,1412100,FATEHPUR SIKRI,0,0.0,M
Ashok Kumar,Gareeb Aadmi Party,0,10th Pass,45,1061000,FATEHPUR SIKRI,0,0.0,M
Brajendr Singh,IND,0,8th Pass,58,510000,FATEHPUR SIKRI,0,0.0,M
Diwan Singh,IND,0,12th Pass,41,549048,FATEHPUR SIKRI,95000,0.0,M
Khemraj Singh,IND,0,12th Pass,43,443223,FATEHPUR SIKRI,0,0.0,M
Lakshmi,AAP,1,Graduate,0,886000,FATEHPUR SIKRI,0,0.0,M
Manik,Lok Dal,0,10th Pass,29,372000,FATEHPUR SIKRI,0,0.0,M
Megh Singh,Peace Party,0,12th Pass,38,6930000,FATEHPUR SIKRI,412000,0.0,M
Munna Lal,Rashtriya mahan Gantantra Party,0,10th Pass,47,2971600,FATEHPUR SIKRI,0,0.0,M
Natholi,IND,0,Literate,36,271000,FATEHPUR SIKRI,0,0.0,M
Pankaj Kumar Sharma,Rashtriya Samanta Dal,0,Post Graduate,37,14308000,FATEHPUR SIKRI,10000,0.0,M
Peetam Singh,Rashtriya Kranti Party,0,12th Pass,35,495000,FATEHPUR SIKRI,0,0.0,M
Pitam Singh,JD(U),0,Illiterate,48,320000,FATEHPUR SIKRI,0,0.0,M
Rakesh Singh Dhankar,IND,0,10th Pass,54,2233197,FATEHPUR SIKRI,633660,0.0,M
Ram Braj Yadav,IND,0,Post Graduate,31,58900,FATEHPUR SIKRI,0,0.0,M
Ram Kumar Dixit,IND,0,Post Graduate,53,10426465,FATEHPUR SIKRI,968707,0.0,M
Rani Pakshalika Singh,SP,0,Graduate,53,121911632,FATEHPUR SIKRI,4507031,0.0,M
Rohan Singh,Bahujan Mukti Party,0,5th Pass,40,1668371,FATEHPUR SIKRI,0,0.0,M
Santosh Kumar,IND,0,8th Pass,41,3870000,FATEHPUR SIKRI,0,0.0,M
Satish Kumar,IND,0,10th Pass,34,86370,FATEHPUR SIKRI,0,0.0,M
Seema Devi,IND,0,5th Pass,30,440000,FATEHPUR SIKRI,0,0.0,M
Seema Upadhyay,BSP,0,Graduate,50,98220327,FATEHPUR SIKRI,11340556,0.0,M
Shobhna Bauddha,IND,0,Post Graduate,32,1101096,FATEHPUR SIKRI,102780,0.0,M
Vijay Singh Kushwaha,Sanyukt Samajwadi Dal,0,10th Pass,50,200000,FATEHPUR SIKRI,0,0.0,M
Akshay Yadav,SP,0,Graduate,27,100883304,FIROZABAD,59377,0.0,M
Atul Chaturvedi,INC,0,Post Graduate,52,27115000,FIROZABAD,42300,0.0,M
Jay Prakash,SHS,0,Graduate,48,590800,FIROZABAD,0,0.0,M
Khajan Singh,Lok Dal,0,12th Pass,31,351000,FIROZABAD,0,0.0,M
Laxmi,Bhartiya Shakti Chetna Party,0,Graduate,47,710078,FIROZABAD,20000,0.0,M
Laxmi Narayan,Rashtriya Janwadi Party (Krantikari),0,Graduate,34,2658630,FIROZABAD,1571154,0.0,M
Mirja Mukarram Baig,IND,0,8th Pass,26,1000,FIROZABAD,0,0.0,M
Rahat Afroz,IUML,0,10th Pass,52,9063214,FIROZABAD,0,0.0,M
Rajendra Prasad,Bahujan Mukti Party,0,Graduate,51,180000,FIROZABAD,50000,0.0,M
Rajveer,IND,0,10th Pass,47,394000,FIROZABAD,0,0.0,M
Rakesh Yadav,AAP,0,Post Graduate,65,55947000,FIROZABAD,3400000,0.0,M
Satyapal Singh,BJP,1,Doctorate,53,33097756,FIROZABAD,944483,0.0,M
Shamsher Kha,Peace Party,0,10th Pass,37,1973200,FIROZABAD,300000,0.0,M
Upendra Singh,Bharatiya Kisan Parivartan Party,0,Graduate Professional,36,1396180,FIROZABAD,0,0.0,M
Vishwadeep Singh,BSP,0,Post Graduate,60,48629198,FIROZABAD,438000,0.0,M
Mahesh Sharma,BJP,0,Graduate Professional,54,473797545,GAUTAM BUDHHA NAGAR,40905738,0.0,M
Dharmender,Dharam Nirpeksh Dal,0,8th Pass,49,55813000,GAUTAM BUDHHA NAGAR,0,0.0,M
Gajendra,Indian Oceanic Party,0,Post Graduate,52,50000,GAUTAM BUDHHA NAGAR,0,0.0,M
Grisa Kumar,IND,0,8th Pass,29,828000,GAUTAM BUDHHA NAGAR,0,0.0,M
Kadeem,IND,0,5th Pass,29,20300,GAUTAM BUDHHA NAGAR,0,0.0,M
Kadir Khan Jaiswal,IND,0,8th Pass,49,1461000,GAUTAM BUDHHA NAGAR,0,0.0,M
Kishan Pal Singh,AAP,0,10th Pass,52,14376352,GAUTAM BUDHHA NAGAR,592054,0.0,M
